Customerkey,First Name,Last Name,Gender,DateFirstPurchase,Customer City
27128,Heather,Cai,FEMALE,2013-02-22,Saint Ouen
27129,Mindy,Tang,FEMALE,2013-05-04,Frankfurt am Main
27130,Eric,Parker,MALE,2013-10-26,Esher-Molesey
27131,Edgar,Madan,MALE,2013-10-21,Milton Keynes
27132,Eduardo,Gonzalez,MALE,2013-08-24,Billericay
27133,Phillip,Arun,MALE,2013-09-15,Villeneuve-d'Ascq
27134,Glenn,Chen,MALE,2013-08-31,Paris
27135,David,Martin,MALE,2013-07-08,Versailles
27136,Isabella,Coleman,FEMALE,2013-09-25,Solingen
27137,Cindy,Lopez,FEMALE,2013-08-16,London
27138,Veronica,Sara,FEMALE,2013-09-21,Suresnes
27139,Jon,Liu,MALE,2013-10-26,Berlin
27140,Roger,Holt,MALE,2013-08-17,Cambridge
27141,Tonya,Anand,FEMALE,2013-08-12,Warrington
27142,Lindsay,Andersen,FEMALE,2013-09-24,Pantin
27143,Alvin,Deng,MALE,2013-03-16,Drancy
27144,Franklin,Shen,MALE,2013-09-09,Coffs Harbour
27145,Pamela,Chapman,FEMALE,2013-08-10,Townsville
27146,Danny,Hernandez,MALE,2013-06-05,Rockhampton
27147,Melvin,Nara,MALE,2013-11-05,Findon
27148,Edwin,Zhu,MALE,2013-06-30,Hawthorne
27149,Jeffery,She,MALE,2013-10-06,Warrnambool
27150,Lacey,Anand,FEMALE,2013-05-14,St. Leonards
27151,Carrie,Moreno,FEMALE,2013-10-08,West Sussex
27152,Dawn,Wang,FEMALE,2013-03-31,London
27153,Gina,Ruiz,FEMALE,2013-03-26,Les Ulis
27154,Holly,Arun,FEMALE,2013-10-20,Ingolstadt
27155,Eric,Hall,MALE,2013-03-15,Paris
27156,Makayla,Morgan,FEMALE,2013-05-23,Warrington
27157,Raul,Xu,MALE,2013-06-11,Münster
27158,Lucas,Jones,MALE,2013-09-27,Gateshead
27159,Veronica,Rodriguez,FEMALE,2013-08-30,Boulogne-Billancourt
27160,Brandi,Vazquez,FEMALE,2013-10-08,Dresden
27161,Reginald,Gill,MALE,2013-11-28,Berlin
27162,Phillip,Madan,MALE,2013-11-11,Reading
27163,Wayne,Luo,MALE,2013-05-03,Paris
27164,Micheal,Carlson,MALE,2013-05-12,Billericay
27165,Bruce,Patel,MALE,2013-08-12,Leeds
27166,Trisha,Ye,FEMALE,2013-10-17,Colombes
27167,Tanya,Vazquez,FEMALE,2013-05-13,Saint Ouen
27168,Donald,Madan,MALE,2013-10-18,Runcorn
27169,Louis,Xu,MALE,2013-12-03,Neunkirchen
27170,Douglas,Sara,MALE,2013-10-11,Suresnes
27171,Kristi,Gill,FEMALE,2013-08-11,Oxford
27172,Jessie,Navarro,FEMALE,2013-10-26,Duesseldorf
27173,Suzanne,Ye,FEMALE,2013-03-07,Essen
27174,Fernando,Bennett,MALE,2013-09-10,Paderborn
27175,Marshall,Raji,MALE,2013-11-16,London
27176,Erik,Martin,MALE,2013-02-18,Stuttgart
27177,Henry,Arun,MALE,2013-12-03,Reading
27178,Terrance,Mehta,MALE,2013-12-20,Bonn
27179,Jamie,Rubio,MALE,2013-08-22,Billericay
27180,Joe,Diaz,MALE,2013-11-29,Grevenbroich
27181,Rafael,Deng,MALE,2013-06-27,Sèvres
27182,Jarrod,Srini,MALE,2013-06-24,Paris
27183,Geoffrey,Garcia,MALE,2013-06-03,Hof
27184,Donald,Subram,MALE,2013-02-01,Poing
27185,Haley,Nelson,FEMALE,2013-11-08,Cheltenham
27186,Lindsay,Shan,FEMALE,2013-11-09,York
27187,Lucas,Diaz,MALE,2013-12-16,Werne
27188,Claudia,She,FEMALE,2013-10-07,Münster
27189,Elizabeth,Diaz,FEMALE,2013-09-10,National City
27190,Shelby,Reed,FEMALE,2014-01-04,Burbank
27191,David,Brown,MALE,2014-01-19,Newton
27192,Angelica,Gonzales,FEMALE,2013-02-13,Long Beach
27193,Daniel,Miller,MALE,2012-09-29,Lincoln Acres
27194,Chase,Cooper,MALE,2013-05-02,Lake Oswego
27195,Robert,Perez,MALE,2012-10-11,San Francisco
27196,Lauren,Robinson,FEMALE,2013-03-20,Sooke
27197,Isaiah,Bell,MALE,2013-05-26,Bremerton
27198,Jocelyn,Flores,FEMALE,2013-07-17,Burien
27199,Jesse,Wright,MALE,2012-09-29,Everett
27200,Anna,Thompson,FEMALE,2013-11-16,Lebanon
27201,Jose,Taylor,MALE,2012-10-02,Marysville
27202,James,Hall,MALE,2013-03-09,Sedro Woolley
27203,Jennifer,Sanchez,FEMALE,2013-10-17,Portland
27204,Devin,Hall,MALE,2013-07-27,Chula Vista
27205,Erin,Murphy,FEMALE,2012-10-23,Coronado
27206,Marcus,Mitchell,MALE,2012-10-13,San Francisco
27207,Taylor,Morris,FEMALE,2013-03-06,Bellingham
27208,David,Chen,MALE,2013-12-25,Westminster
27209,Erick,Rodriguez,MALE,2013-07-30,Burlingame
27210,Hunter,Flores,MALE,2013-04-14,Burbank
27211,Isaiah,Roberts,MALE,2012-10-08,Milwaukie
27212,Sophia,Roberts,FEMALE,2012-10-12,Long Beach
27213,Julia,Lewis,FEMALE,2013-10-12,Spokane
27214,Bianca,Zimmerman,FEMALE,2013-05-01,Beverly Hills
27215,Samantha,Hughes,FEMALE,2013-10-21,Port Hammond
27216,Ana,Diaz,FEMALE,2014-01-23,San Gabriel
27217,Julia,Walker,FEMALE,2013-05-29,Renton
27218,Bailey,Allen,FEMALE,2013-04-13,Santa Monica
27219,Benjamin,Yang,MALE,2013-05-27,Lemon Grove
27220,Jackson,Long,MALE,2013-09-12,Torrance
27221,Matthew,Jones,MALE,2013-04-29,Tacoma
27222,Virginia,Sai,FEMALE,2013-02-15,Chula Vista
27223,Jeremy,Wright,MALE,2013-03-26,Walla Walla
27224,Jessica,Griffin,FEMALE,2013-04-02,W. Linn
27225,Isaac,Murphy,MALE,2013-09-09,Santa Cruz
27226,Christian,Wang,MALE,2012-10-05,Lake Oswego
27227,Emily,Bryant,FEMALE,2012-10-22,El Cajon
27228,Amanda,Young,FEMALE,2012-10-09,Issaquah
27229,Zachary,Zhang,MALE,2013-02-22,San Francisco
27230,Hunter,Wilson,MALE,2013-07-18,Port Hammond
27231,Tyrone,Ramos,MALE,2012-10-04,Colma
27232,Ram,Thirunavukkarasu,MALE,2012-10-10,Puyallup
27233,Seth,Ward,MALE,2013-05-03,Spring Valley
27234,Gabriel,Jenkins,MALE,2012-10-11,Sedro Woolley
27235,Robert,Li,MALE,2012-10-21,Renton
27236,Nicole,Alexander,FEMALE,2013-11-09,Olympia
27237,Jasmine,Ramirez,FEMALE,2013-04-29,Fremont
27238,Jesse,Hernandez,MALE,2013-11-14,Concord
27239,Noah,Simmons,MALE,2012-10-16,Grossmont
27240,Dalton,Cooper,MALE,2012-10-08,Yakima
27241,Oscar,Butler,MALE,2013-06-01,West Covina
27242,Hunter,Diaz,MALE,2012-06-24,Oak Bay
27243,Mariah,Bailey,FEMALE,2013-04-17,Vancouver
27244,Arianna,Kelly,FEMALE,2013-12-26,Woodburn
27245,Lauren,Jones,FEMALE,2013-10-31,La Jolla
27246,Aaron,Hall,MALE,2013-05-14,Lemon Grove
27247,Blake,Hughes,MALE,2013-05-18,Lemon Grove
27248,Kayla,Taylor,FEMALE,2013-08-11,Puyallup
27249,Emma,Cox,FEMALE,2013-02-23,Santa Monica
27250,Virginia,Vance,FEMALE,2012-10-25,Burien
27251,Jessica,Flores,FEMALE,2012-10-02,Grossmont
27252,Andrea,Stewart,FEMALE,2012-06-27,Oak Bay
27253,Connor,Jai,MALE,2012-06-27,Cliffside
27254,Theodore,Jimenez,MALE,2012-10-20,Bremerton
27255,Xavier,Rivera,MALE,2012-10-10,Lake Oswego
27256,Caleb,Lopez,MALE,2012-10-21,Port Orchard
27257,Rebekah,Sara,FEMALE,2012-10-27,Chula Vista
27258,Christian,Flores,MALE,2012-11-02,Concord
27259,Angela,Diaz,FEMALE,2012-06-18,Royal Oak
27260,Candice,Ma,FEMALE,2012-11-01,Burbank
27261,Omar,Chande,MALE,2012-11-18,Burien
27262,Courtney,Hill,FEMALE,2012-11-22,Redmond
27263,Aaron,Kumar,MALE,2012-10-31,San Diego
27264,Jacob,Clark,MALE,2012-11-16,Renton
27265,Isabella,Thomas,FEMALE,2012-06-03,Metchosin
27266,Riley,Gonzales,FEMALE,2012-11-02,San Gabriel
27267,Emily,Davis,FEMALE,2012-08-14,Shawnee
27268,Latasha,Serrano,FEMALE,2012-11-04,Chula Vista
27269,Victoria,Lee,FEMALE,2012-11-10,Walla Walla
27270,Connor,Collins,MALE,2012-09-20,Newton
27271,Anna,Reed,FEMALE,2012-11-23,Edmonds
27272,Elijah,Chen,MALE,2012-11-08,Milwaukie
27273,Marcus,Miller,MALE,2012-11-04,Lakewood
27274,Marcus,Morris,MALE,2012-11-22,Lincoln Acres
27275,Aidan,Powell,MALE,2012-11-27,Spring Valley
27276,Faith,Alexander,FEMALE,2012-11-22,Berkeley
27277,Jeremy,Wood,MALE,2012-11-25,El Cajon
27278,Brian,Cook,MALE,2013-11-12,Novato
27279,Katelyn,Brooks,FEMALE,2012-11-16,Issaquah
27280,Naomi,Gutierrez,FEMALE,2012-11-08,Burbank
27281,Jenny,Nath,FEMALE,2012-11-25,Clearwater
27282,Barry,Perez,MALE,2013-10-08,Calgary
27283,Jamie,Hernandez,MALE,2013-02-09,Cliffside
27284,Danielle,Bailey,FEMALE,2013-05-24,Seattle
27285,Zachary,Jones,MALE,2012-09-17,Port Hammond
27286,Shawn,Pal,MALE,2012-11-20,Chicago
27287,Samuel,Perez,MALE,2012-11-22,Los Angeles
27288,Destiny,Richardson,FEMALE,2012-11-10,Newport Beach
27289,Anna,Long,FEMALE,2012-10-29,National City
27290,Marcus,Evans,MALE,2013-07-26,Puyallup
27291,Bobby,Mehta,MALE,2012-10-28,Burien
27292,Julia,Evans,FEMALE,2012-10-31,Oregon City
27293,Kaitlyn,Jackson,FEMALE,2013-02-19,Glendale
27294,Ana,Bradley,FEMALE,2012-11-24,San Carlos
27295,Wyatt,Taylor,MALE,2012-11-17,Lynnwood
27296,Rodrigo,Ready,MALE,2012-11-25,El Cajon
27297,Ashley,Coleman,FEMALE,2012-09-23,Cliffside
27298,Jennifer,Coleman,FEMALE,2012-09-22,Haney
27299,Micheal,Gutierrez,MALE,2012-10-19,Port Macquarie
27300,Robert,Baker,MALE,2013-03-18,Langford
27301,Clarence,Zhou,MALE,2013-10-24,Burlingame
27302,Charles,Smith,MALE,2013-12-13,Chatou
27303,Arturo,Yang,MALE,2013-07-22,Paris
27304,Alexandra,Robinson,FEMALE,2013-09-30,Roubaix
27305,Terry,Nara,MALE,2013-12-15,Peterborough
27306,Tony,Black,MALE,2013-08-16,Paris
27307,Andre,Prasad,MALE,2013-07-18,Paderborn
27308,Marie,Rana,FEMALE,2013-04-07,Billericay
27309,Tony,Deng,MALE,2013-03-01,Mühlheim
27310,Isabella,Hill,FEMALE,2013-10-18,Ingolstadt
27311,Jenna,Adams,FEMALE,2013-07-18,Villeneuve-d'Ascq
27312,Sandra,Sun,FEMALE,2013-10-09,Offenbach
27313,Diane,Moreno,FEMALE,2013-05-05,Versailles
27314,Jarrod,Arthur,MALE,2013-07-17,Berlin
27315,James,Mitchell,MALE,2014-01-06,Saarlouis
27316,Jarrod,Malhotra,MALE,2013-03-03,Solingen
27317,Raymond,Lopez,MALE,2013-10-23,Milton Keynes
27318,James,Bryant,MALE,2014-01-04,Paris
27319,Ian,Bryant,MALE,2013-12-25,York
27320,Jose,Green,MALE,2013-11-17,Solingen
27321,Dylan,Zhang,MALE,2013-02-23,Saarlouis
27322,Derrick,Bradley,MALE,2013-04-02,Paris
27323,Michele,Shan,FEMALE,2013-02-03,Roubaix
27324,Candice,Xu,FEMALE,2013-12-09,Villeneuve-d'Ascq
27325,Todd,Liang,MALE,2013-03-13,Hannover
27326,Ashlee,Goel,FEMALE,2013-07-17,Tremblay-en-France
27327,Melody,Nicholls,FEMALE,2013-05-25,Saarlouis
27328,Edgar,Srini,MALE,2014-01-21,Lille
27329,Gloria,Vazquez,FEMALE,2013-06-15,Roncq
27330,Brendan,Nara,MALE,2013-12-27,Hamburg
27331,Julia,Richardson,FEMALE,2013-02-02,Billericay
27332,Tony,Raji,MALE,2013-09-11,Saint Ouen
27333,Kathryn,Luo,FEMALE,2013-10-26,Stuttgart
27334,Corey,Yuan,MALE,2013-09-01,Suresnes
27335,Ricardo,Raji,MALE,2013-12-18,Tremblay-en-France
27336,George,Suri,MALE,2013-04-12,Werne
27337,Julia,Hall,FEMALE,2013-08-28,Watford
27338,Virginia,Lopez,FEMALE,2012-09-30,North Sydney
27339,Ann,Sai,FEMALE,2012-10-30,Silverwater
27340,Francis,Carlson,MALE,2012-11-16,Springwood
27341,Kari,Sanz,FEMALE,2012-11-17,Lavender Bay
27342,Henry,Rana,MALE,2012-11-13,Melbourne
27343,Dale,Nath,MALE,2013-07-06,Rockhampton
27344,Hector,Sanz,MALE,2013-05-21,Geelong
27345,Darrell,Shan,MALE,2013-10-27,Port Macquarie
27346,Leslie,Dominguez,FEMALE,2012-11-09,Hawthorne
27347,Jeffery,Lin,MALE,2013-06-14,Hobart
27348,Clayton,Zhou,MALE,2012-11-09,Hawthorne
27349,Sheila,Diaz,FEMALE,2014-01-10,Sunbury
27350,Arthur,Subram,MALE,2013-04-01,Seaford
27351,Jenny,Liang,FEMALE,2013-06-05,Darlinghurst
27352,Douglas,Subram,MALE,2012-11-08,Findon
27353,Gilbert,Andersen,MALE,2012-11-01,Hobart
27354,Deanna,Patel,FEMALE,2012-11-10,Silverwater
27355,Nelson,Suarez,MALE,2012-11-08,Sydney
27356,Mayra,Lopez,FEMALE,2012-11-26,Silverwater
27357,Victor,Gutierrez,MALE,2013-09-16,Geelong
27358,Devon,Shen,MALE,2013-04-27,Hervey Bay
27359,Morgan,Davis,FEMALE,2012-11-20,Warrnambool
27360,Kurt,Kumar,MALE,2013-04-14,Findon
27361,Valerie,Yang,FEMALE,2013-09-19,Milsons Point
27362,Alex,Cooper,MALE,2012-11-27,Geelong
27363,Tara,Jai,FEMALE,2013-07-09,Coffs Harbour
27364,Cedric,Li,MALE,2013-03-01,Seaford
27365,Jimmy,Jimenez,MALE,2012-11-18,East Brisbane
27366,Bob,Alan,MALE,2012-11-13,South Melbourne
27367,Sydney,Adams,FEMALE,2013-08-08,Hervey Bay
27368,Brandy,Gonzalez,FEMALE,2013-03-06,Brisbane
27369,Pamela,Raman,FEMALE,2013-05-20,East Brisbane
27370,Stephanie,Bell,FEMALE,2012-11-09,Townsville
27371,Carolyn,Srini,FEMALE,2012-11-01,Geelong
27372,Andre,Sai,MALE,2013-12-30,Bradenton
27373,Eduardo,Rivera,MALE,2013-05-24,Woodburn
27374,Robert,Phillips,MALE,2013-11-16,Bremerton
27375,Nicole,Wilson,FEMALE,2013-03-20,Puyallup
27376,Courtney,Gonzalez,FEMALE,2013-11-13,Marysville
27377,Melanie,Alexander,FEMALE,2014-01-03,Langford
27378,Samantha,Lee,FEMALE,2013-10-14,N. Vancouver
27379,Isabel,Ross,FEMALE,2013-08-05,Imperial Beach
27380,Eric,Green,MALE,2013-05-25,Langford
27381,Miguel,Sanz,FEMALE,2013-11-18,Burbank
27382,Kaitlin,Chapman,FEMALE,2013-04-13,Colma
27383,Jay,Hernandez,MALE,2014-01-23,Concord
27384,Eric,Patterson,MALE,2013-06-06,Port Hammond
27385,Jonathon,Ramos,MALE,2013-09-16,Burbank
27386,James,Garcia,MALE,2013-08-01,Burlingame
27387,Noah,Washington,MALE,2013-03-27,Oregon City
27388,Xavier,Cox,MALE,2013-04-12,Spokane
27389,Lucas,Henderson,MALE,2013-03-06,Woodland Hills
27390,Leah,Zeng,FEMALE,2013-12-08,Burien
27391,Logan,Young,MALE,2013-07-15,Kirkland
27392,Felicia,Romero,FEMALE,2014-01-27,Bellflower
27393,Sierra,Hernandez,FEMALE,2013-03-12,Cliffside
27394,Kyle,Alexander,MALE,2013-09-04,Lebanon
27395,Jenny,Lu,FEMALE,2013-10-03,Beaverton
27396,Adrian,Cook,MALE,2013-08-15,Edmonds
27397,Alex,James,MALE,2013-11-23,Glendale
27398,Alexis,Lee,FEMALE,2013-09-29,Torrance
27399,Thomas,Parker,MALE,2013-04-24,Coronado
27400,Miguel,Coleman,MALE,2013-02-03,Westminster
27401,Micah,He,MALE,2013-04-30,Cliffside
27402,Adam,Nelson,MALE,2013-10-21,Vancouver
27403,Dylan,Coleman,MALE,2013-11-16,N. Vancouver
27404,Maria,Mitchell,FEMALE,2012-09-23,Vancouver
27405,Jackson,Shan,MALE,2012-10-30,San Gabriel
27406,Richard,Sanchez,MALE,2012-10-10,Westminster
27407,Faith,Griffin,FEMALE,2012-11-02,Portland
27408,Tabitha,Sanchez,FEMALE,2013-09-03,Concord
27409,Preston,Smith,MALE,2013-06-19,Colma
27410,Brianna,Patterson,FEMALE,2013-05-19,San Carlos
27411,Mason,Bendixen,MALE,2013-06-04,Corvallis
27412,Miguel,Price,MALE,2013-10-25,Imperial Beach
27413,Kaitlyn,Reed,FEMALE,2013-05-30,Langford
27414,Julia,Young,FEMALE,2013-07-18,Shawnee
27415,Trevor,Butler,MALE,2013-02-01,Shawnee
27416,Jeremiah,Morris,MALE,2012-11-23,Sedro Woolley
27417,Edwin,She,MALE,2013-10-21,Coronado
27418,Mya,Coleman,FEMALE,2012-11-15,Woodland Hills
27419,Rebekah,Mehta,FEMALE,2013-06-08,Cliffside
27420,Samuel,Turner,MALE,2013-02-09,Port Hammond
27421,Mindy,Chander,FEMALE,2012-11-05,Braintree
27422,Evan,Gonzalez,MALE,2013-10-05,Woodburn
27423,Dakota,Butler,MALE,2012-11-15,Coronado
27424,Luis,Mitchell,MALE,2012-11-20,La Jolla
27425,Steven,Morris,MALE,2012-10-29,Los Angeles
27426,Evan,Stewart,MALE,2013-08-04,National City
27427,Mason,Young,MALE,2012-11-27,Santa Monica
27428,Paige,Foster,FEMALE,2013-06-29,Royal Oak
27429,Stephanie,Ward,FEMALE,2012-10-23,Westminster
27430,Stephanie,Young,FEMALE,2013-07-24,Bremerton
27431,Ethan,Jenkins,MALE,2012-11-25,Oregon City
27432,Craig,Ruiz,MALE,2013-11-12,Chula Vista
27433,Barry,Garcia,MALE,2013-07-28,Colma
27434,David,Patterson,MALE,2014-01-23,Lincoln Acres
27435,Alexandra,Johnson,FEMALE,2013-05-09,Mill Valley
27436,Carmen,Mehta,FEMALE,2013-11-16,Cliffside
27437,Gabriella,Reed,FEMALE,2013-04-02,Metchosin
27438,Alejandro,Shan,MALE,2013-05-21,Bellflower
27439,Chase,Ramirez,MALE,2012-11-20,Glendale
27440,Trinity,Howard,FEMALE,2012-11-01,Olympia
27441,Jose,Ross,MALE,2013-02-06,Shawnee
27442,Janelle,Raman,FEMALE,2013-05-28,Colma
27443,Jessica,Jackson,FEMALE,2013-04-27,Novato
27444,Kayla,Martinez,FEMALE,2013-10-22,Walla Walla
27445,Shaun,Tang,MALE,2013-10-26,Colma
27446,Tyler,Jones,MALE,2012-11-11,Santa Monica
27447,Miranda,Hayes,FEMALE,2012-10-28,Woodland Hills
27448,Marc,Romero,MALE,2012-11-19,Chandler
27449,Bryan,Cox,MALE,2012-10-29,San Carlos
27450,Abigail,Ross,FEMALE,2012-11-24,Walla Walla
27451,Thomas,Washington,MALE,2013-07-31,Langford
27452,Evan,Watson,MALE,2012-11-22,Woodland Hills
27453,Carson,Henderson,MALE,2012-11-12,Coronado
27454,Benjamin,Wang,MALE,2013-06-14,Langley
27455,Brianna,Jenkins,FEMALE,2012-11-27,Lebanon
27456,Jackson,Hughes,MALE,2013-10-15,Marysville
27457,Elizabeth,Walker,FEMALE,2013-08-29,Oregon City
27458,Roger,Liang,MALE,2013-07-02,Berkeley
27459,Kevin,Kumar,MALE,2012-12-18,Burbank
27460,Grant,Goel,MALE,2012-12-17,Chula Vista
27461,Arianna,Coleman,FEMALE,2013-07-10,Yakima
27462,Xavier,Rodriguez,MALE,2013-11-05,Bellflower
27463,Rachel,Morgan,FEMALE,2013-03-11,Chula Vista
27464,Jacquelyn,Torres,FEMALE,2013-09-18,Port Macquarie
27465,Seth,Garcia,MALE,2013-06-09,Woodburn
27466,Abigail,Murphy,FEMALE,2013-06-09,Yakima
27467,Jackson,Coleman,MALE,2012-12-20,Coronado
27468,Robert,Powell,MALE,2012-12-16,El Cajon
27469,Anne,Gill,FEMALE,2012-11-24,North Sydney
27470,Raquel,Dominguez,FEMALE,2012-12-19,Springwood
27471,Susan,Gao,FEMALE,2012-12-18,Perth
27472,Mindy,Chande,FEMALE,2012-12-18,Townsville
27473,Gabriel,Lal,MALE,2012-12-08,Warrnambool
27474,Alexandria,Hayes,FEMALE,2013-07-15,Burien
27475,Alexa,Bailey,FEMALE,2013-12-26,Olympia
27476,Alexis,Alexander,FEMALE,2013-11-24,Bellflower
27477,Hunter,Wright,MALE,2013-06-30,Berkeley
27478,Sheila,Alvarez,FEMALE,2013-04-09,Chula Vista
27479,Kaitlyn,Sanders,FEMALE,2013-03-28,Glendale
27480,Chloe,Parker,FEMALE,2014-01-23,Lincoln Acres
27481,Oscar,Gonzales,MALE,2013-08-08,San Gabriel
27482,Gary,Diaz,MALE,2013-03-06,Coffs Harbour
27483,Thomas,Shan,MALE,2012-12-02,Hervey Bay
27484,Kristen,Zhang,FEMALE,2012-12-11,Melbourne
27485,Nina,Tang,FEMALE,2012-12-18,Milsons Point
27486,Mathew,Gill,MALE,2012-12-23,Lavender Bay
27487,Cedric,Guo,MALE,2012-11-28,Springwood
27488,Sheila,Munoz,FEMALE,2012-11-30,Rhodes
27489,Haley,Hall,FEMALE,2012-11-30,Warrnambool
27490,Natasha,Martin,FEMALE,2012-11-30,Warrnambool
27491,Maurice,Luo,MALE,2013-07-12,Matraville
27492,Clayton,Lin,MALE,2012-12-11,Melbourne
27493,Barbara,Zheng,FEMALE,2012-12-02,South Melbourne
27494,Virginia,Perez,FEMALE,2012-12-25,Silverwater
27495,Nina,Luo,FEMALE,2013-09-18,Rhodes
27496,Stanley,Suri,MALE,2013-04-29,Melbourne
27497,Johnathan,Rana,MALE,2013-06-13,Coffs Harbour
27498,Marie,Ruiz,FEMALE,2012-12-02,Newcastle
27499,Barbara,Kumar,FEMALE,2012-12-03,Rhodes
27500,Luis,Hill,MALE,2012-12-25,Melton
27501,Darren,Alonso,MALE,2013-07-11,Lavender Bay
27502,Tyler,Thompson,MALE,2013-01-30,Westminster
27503,Warren,Shen,MALE,2013-08-03,Chicago
27504,Rebecca,Lopez,FEMALE,2012-12-07,Lake Oswego
27505,Bonnie,Skelly,FEMALE,2013-08-28,Burlingame
27506,Carla,Srini,FEMALE,2013-07-15,Burlingame
27507,Valerie,Li,FEMALE,2014-01-07,Colma
27508,James,Edwards,MALE,2012-12-14,Berkeley
27509,Zachary,Johnson,MALE,2013-03-20,Yakima
27510,Cole,Bailey,MALE,2013-10-27,Burlingame
27511,Bethany,Goel,FEMALE,2013-07-25,Port Macquarie
27512,Joe,Lopez,MALE,2013-07-02,Rhodes
27513,Cara,Zheng,FEMALE,2013-07-05,Sunbury
27514,Daisy,Navarro,FEMALE,2013-07-22,Bendigo
27515,Keith,Becker,MALE,2013-07-01,Coffs Harbour
27516,Charles,Murphy,MALE,2014-01-02,Sydney
27517,Jessie,Xu,MALE,2013-07-30,Bendigo
27518,Stefanie,Perez,FEMALE,2013-05-06,South Melbourne
27519,Alejandro,Li,MALE,2013-11-30,Matraville
27520,Francis,Navarro,MALE,2013-05-18,Perth
27521,Gabriel,Foster,MALE,2012-12-26,Chula Vista
27522,Madeline,Carter,FEMALE,2013-08-02,Metchosin
27523,Kayla,Martin,FEMALE,2012-12-19,Bellingham
27524,Denise,Suri,FEMALE,2012-12-23,Burien
27525,Ariana,Sanders,FEMALE,2013-03-08,Edmonds
27526,Ramon,Ma,MALE,2013-03-22,Beverly Hills
27527,Tina,Sanchez,FEMALE,2012-12-15,Concord
27528,Jade,Stewart,FEMALE,2013-09-10,Los Angeles
27529,Rachel,White,FEMALE,2013-08-22,San Carlos
27530,Maria,Ross,FEMALE,2013-03-24,Spring Valley
27531,Abigail,Bailey,FEMALE,2012-12-12,Renton
27532,Kaitlyn,Flores,FEMALE,2013-12-29,Lynnwood
27533,Allison,Perez,FEMALE,2013-04-16,Bellflower
27534,Candace,Chapman,FEMALE,2012-12-07,Burlingame
27535,Ian,Cook,MALE,2012-12-05,San Francisco
27536,Victoria,Wilson,FEMALE,2012-11-25,Victoria
27537,Amanda,Bryant,FEMALE,2012-12-05,Oakland
27538,José,Jackson,MALE,2014-01-20,Beaverton
27539,Samuel,Winston,MALE,2012-12-26,Colma
27540,Jacqueline,Butler,FEMALE,2012-12-18,Glendale
27541,Samantha,Martin,FEMALE,2012-12-07,Novato
27542,Jessica,Rivera,FEMALE,2012-12-06,Everett
27543,Katherine,Griffin,FEMALE,2012-12-09,Oakland
27544,Marissa,Hayes,FEMALE,2012-12-19,Berkeley
27545,Lucas,Garcia,MALE,2012-11-25,Langley
27546,Jackson,Ross,MALE,2012-12-21,Lakewood
27547,Kevin,Hill,MALE,2012-12-03,Torrance
27548,Mason,Green,MALE,2013-12-23,Ballard
27549,Hunter,Johnson,MALE,2012-11-28,Walla Walla
27550,Marcus,Blue,MALE,2012-11-27,Westminster
27551,Antonio,Long,MALE,2012-12-06,Corvallis
27552,Shannon,Guo,FEMALE,2012-12-07,Coronado
27553,Julia,Sanders,FEMALE,2012-11-29,San Carlos
27554,Jordyn,West,FEMALE,2012-12-16,La Jolla
27555,Isabella,Alexander,FEMALE,2012-12-10,Torrance
27556,Amanda,Cox,FEMALE,2012-12-26,W. Linn
27557,Richard,Thomas,MALE,2012-11-02,Metchosin
27558,Caleb,Kumar,MALE,2012-12-06,Sedro Woolley
27559,Emily,Rodriguez,FEMALE,2012-12-24,Spokane
27560,Grace,Patterson,FEMALE,2012-11-22,Oak Bay
27561,Kimberly,Brooks,FEMALE,2013-02-26,West Covina
27562,Haley,Bailey,FEMALE,2014-01-24,Vancouver
27563,Devin,Bennett,MALE,2013-06-28,W. Linn
27564,Kevin,Lal,MALE,2013-05-26,Burbank
27565,Kayla,Wood,FEMALE,2013-02-27,Downey
27566,Tristan,Long,MALE,2013-06-19,Torrance
27567,Miranda,Foster,FEMALE,2013-11-10,Sedro Woolley
27568,Miguel,Evans,MALE,2012-12-25,Milwaukie
27569,Jocelyn,Wood,FEMALE,2012-12-10,Woodland Hills
27570,Natasha,Navarro,FEMALE,2012-12-04,Burien
27571,Shannon,Gao,FEMALE,2012-12-27,Colma
27572,Isaiah,Carter,MALE,2012-12-09,El Cajon
27573,Hunter,Lal,MALE,2012-12-05,Torrance
27574,Madeline,Hill,FEMALE,2012-12-17,Santa Monica
27575,Emma,Wilson,FEMALE,2012-11-30,Burbank
27576,Caroline,Gonzales,FEMALE,2012-12-11,Milwaukie
27577,Patrick,Cook,MALE,2011-01-06,Port Orchard
27578,Courtney,Carter,FEMALE,2011-01-14,Lakewood
27579,Bruce,Suarez,MALE,2013-10-18,Chula Vista
27580,Krista,Blanco,FEMALE,2013-10-06,Sydney
27581,Phillip,Kapoor,MALE,2013-08-10,Hervey Bay
27582,Latoya,Nath,FEMALE,2013-08-08,Brisbane
27583,Calvin,Xu,MALE,2013-08-08,Cloverdale
27584,Tina,Malhotra,FEMALE,2013-08-21,South Melbourne
27585,Candace,Subram,FEMALE,2013-08-14,Hobart
27586,Jenny,She,FEMALE,2013-11-16,Coffs Harbour
27587,Cara,Li,FEMALE,2013-11-24,Silverwater
27588,Virginia,Chandra,FEMALE,2013-11-23,Lavender Bay
27589,Derek,Yuan,MALE,2013-12-01,Wollongong
